source_user_id,target_user_id,src_idx,tgt_idx,interaction_type,interaction_type_enc,weight,timestamp
106719,106919,6718,6918,mentions,1,0.699,2023-02-02
107919,104610,7918,4609,replies,2,0.772,2023-11-19
109197,109528,9196,9527,retweets,3,0.705,2023-12-09
109933,107592,9932,7591,retweets,3,0.514,2023-07-27
108598,108985,8597,8984,retweets,3,0.457,2023-03-24
107992,106591,7991,6590,follows,0,0.881,2023-09-16
108080,108173,8079,8172,follows,0,0.933,2023-10-30
100646,104661,645,4660,follows,0,0.361,2023-12-07
109994,105548,9993,5547,replies,2,0.771,2023-06-26
107507,105712,7506,5711,mentions,1,0.765,2023-11-09
104953,102204,4952,2203,retweets,3,0.459,2023-08-22
108771,109696,8770,9695,retweets,3,0.542,2023-02-27
101134,103127,1133,3126,follows,0,0.175,2023-01-30
103712,100166,3711,165,follows,0,0.219,2023-12-19
102190,104945,2189,4944,follows,0,0.481,2023-08-19
105891,104950,5890,4949,follows,0,0.954,2023-02-21
103143,100666,3142,665,follows,0,0.515,2023-03-24
105325,104739,5324,4738,follows,0,0.123,2023-08-08
105945,103111,5944,3110,follows,0,0.426,2023-04-20
108509,108931,8508,8930,retweets,3,0.375,2023-08-26
102841,100062,2840,61,mentions,1,0.813,2023-04-18
104994,104163,4993,4162,follows,0,0.837,2023-01-27
109749,104379,9748,4378,follows,0,0.417,2023-05-22
109123,105908,9122,5907,retweets,3,0.612,2023-09-05
108548,106515,8547,6514,replies,2,0.567,2023-04-08
106702,107055,6701,7054,replies,2,0.897,2023-05-21
104411,104980,4410,4979,follows,0,0.741,2023-03-26
104773,101583,4772,1582,follows,0,0.386,2023-03-21
103830,103343,3829,3342,follows,0,0.302,2023-06-16
106791,105674,6790,5673,follows,0,0.464,2023-03-19
106832,107931,6831,7930,retweets,3,0.753,2023-11-23
103097,103084,3096,3083,follows,0,0.473,2023-12-29
100361,100924,360,923,mentions,1,0.482,2023-04-21
109555,109794,9554,9793,follows,0,0.281,2023-10-02
105813,101349,5812,1348,retweets,3,0.838,2023-12-10
102522,100041,2521,40,follows,0,0.796,2023-09-20
109369,105623,9368,5622,replies,2,0.404,2023-03-01
109344,109437,9343,9436,follows,0,0.404,2023-12-09
104186,105148,4185,5147,follows,0,0.054,2023-03-28
106941,104769,6940,4768,follows,0,0.372,2023-10-06
103764,100344,3763,343,follows,0,0.215,2023-04-03
101375,103662,1374,3661,retweets,3,0.708,2023-05-02
103530,101357,3529,1356,retweets,3,0.644,2023-01-17
102369,101102,2368,1101,follows,0,0.506,2023-09-29
108161,105806,8160,5805,mentions,1,0.707,2023-11-19
105802,107415,5801,7414,follows,0,0.742,2023-03-17
102070,104468,2069,4467,retweets,3,0.224,2023-07-24
102425,105356,2424,5355,retweets,3,0.158,2023-06-30
107982,105635,7981,5634,retweets,3,0.518,2023-10-31
103927,101512,3926,1511,replies,2,0.402,2023-03-23
108742,109145,8741,9144,follows,0,0.374,2023-01-05
102058,100046,2057,45,retweets,3,0.655,2023-04-23
104880,102717,4879,2716,follows,0,0.665,2023-12-21
101672,106437,1671,6436,follows,0,0.357,2023-04-12
106294,107059,6293,7058,mentions,1,0.597,2023-02-09
100799,100494,798,493,mentions,1,0.281,2023-12-22
103149,102445,3148,2444,retweets,3,0.485,2023-04-06
102358,108732,2357,8731,replies,2,0.885,2023-06-28
105756,107991,5755,7990,follows,0,0.651,2023-09-01
102220,107032,2219,7031,follows,0,0.086,2023-10-01
100008,102896,7,2895,follows,0,0.073,2023-02-27
103606,101268,3605,1267,follows,0,0.534,2023-03-26
102454,107823,2453,7822,follows,0,0.125,2023-05-19
104574,100946,4573,945,follows,0,0.618,2023-01-10
102189,102386,2188,2385,follows,0,0.476,2023-02-27
103997,104559,3996,4558,follows,0,0.555,2023-10-05
103178,103946,3177,3945,replies,2,0.715,2023-05-08
109753,106610,9752,6609,follows,0,0.718,2023-09-11
101320,102398,1319,2397,follows,0,0.601,2023-03-20
101298,103859,1297,3858,replies,2,0.55,2023-11-19
109343,108586,9342,8585,mentions,1,0.529,2023-12-15
100743,103532,742,3531,follows,0,0.283,2023-11-14
100804,104595,803,4594,follows,0,0.445,2023-10-04
100894,103979,893,3978,follows,0,0.807,2023-11-16
105458,109837,5457,9836,retweets,3,0.855,2023-03-08
107708,107883,7707,7882,mentions,1,0.753,2023-08-08
102877,102251,2876,2250,mentions,1,0.642,2023-01-25
104801,109495,4800,9494,retweets,3,0.271,2023-03-24
109247,108768,9246,8767,follows,0,0.539,2023-12-21
106197,105107,6196,5106,follows,0,0.549,2023-09-29
101710,104358,1709,4357,mentions,1,0.066,2023-10-09
100302,100665,301,664,mentions,1,0.549,2023-02-09
100748,109022,747,9021,follows,0,0.727,2023-10-31
101961,101864,1960,1863,follows,0,0.285,2023-10-17
106009,108188,6008,8187,mentions,1,0.749,2023-02-18
106342,106755,6341,6754,replies,2,0.92,2023-08-23
109422,105940,9421,5939,retweets,3,0.403,2023-10-16
102843,104344,2842,4343,retweets,3,0.235,2023-09-11
101520,104627,1519,4626,replies,2,0.274,2023-10-28
107877,103375,7876,3374,mentions,1,0.57,2023-04-26
104540,101388,4539,1387,follows,0,0.516,2023-02-24
105012,104928,5011,4927,retweets,3,0.424,2023-04-24
104480,103006,4479,3005,retweets,3,0.559,2023-02-11
109360,109014,9359,9013,follows,0,0.895,2023-09-11
100297,103325,296,3324,replies,2,0.449,2023-09-11
102642,100641,2641,640,follows,0,0.525,2023-12-20
103387,102442,3386,2441,retweets,3,0.422,2023-10-06
108786,109746,8785,9745,retweets,3,0.73,2023-12-27
107234,106941,7233,6940,follows,0,0.825,2023-07-08
109612,109635,9611,9634,retweets,3,0.898,2023-04-21
109623,105360,9622,5359,retweets,3,0.653,2023-09-17
107700,106549,7699,6548,mentions,1,0.887,2023-11-15
101935,104673,1934,4672,mentions,1,0.289,2023-10-06
108807,109029,8806,9028,retweets,3,0.574,2023-02-23
100527,104750,526,4749,retweets,3,0.198,2023-02-11
108220,105003,8219,5002,follows,0,0.749,2023-08-15
108029,107094,8028,7093,follows,0,0.866,2023-12-17
107621,107869,7620,7868,follows,0,0.458,2023-01-18
106812,109850,6811,9849,retweets,3,0.977,2023-09-05
109062,108943,9061,8942,follows,0,0.473,2023-08-25
109003,108716,9002,8715,follows,0,0.83,2023-01-15
103407,101347,3406,1346,retweets,3,0.639,2023-07-31
109035,105172,9034,5171,replies,2,0.69,2023-04-03
101216,100179,1215,178,replies,2,0.712,2023-11-01
104763,103660,4762,3659,follows,0,0.875,2023-04-27
107862,102045,7861,2044,follows,0,0.583,2023-01-27
102061,102810,2060,2809,follows,0,0.128,2023-08-13
105567,106294,5566,6293,retweets,3,0.209,2023-12-25
106160,107815,6159,7814,replies,2,0.342,2023-07-11
108248,107688,8247,7687,retweets,3,0.794,2023-06-28
108436,101274,8435,1273,mentions,1,0.388,2023-10-26
106865,105732,6864,5731,follows,0,0.797,2023-10-12
108512,108303,8511,8302,follows,0,0.42,2023-08-31
102625,101478,2624,1477,replies,2,0.831,2023-08-13
103979,104625,3978,4624,follows,0,0.128,2023-09-04
100603,100837,602,836,follows,0,0.545,2023-04-23
105412,104904,5411,4903,retweets,3,0.781,2023-08-04
103692,102305,3691,2304,replies,2,0.494,2023-06-06
104958,103890,4957,3889,follows,0,0.27,2023-05-14
104492,100867,4491,866,retweets,3,0.697,2023-06-23
104605,104031,4604,4030,retweets,3,0.111,2023-04-02
105832,103254,5831,3253,replies,2,0.548,2023-08-21
103123,100557,3122,556,replies,2,0.832,2023-06-16
100218,104219,217,4218,replies,2,0.482,2023-07-21
108399,107494,8398,7493,retweets,3,0.857,2023-01-02
105409,101919,5408,1918,mentions,1,0.943,2023-09-20
102964,107090,2963,7089,retweets,3,0.472,2023-06-26
104291,102916,4290,2915,replies,2,0.459,2023-09-18
102285,103080,2284,3079,retweets,3,0.317,2023-02-02
101680,104429,1679,4428,follows,0,0.613,2023-09-03
102973,103681,2972,3680,replies,2,0.585,2023-08-20
107403,105131,7402,5130,follows,0,0.985,2023-09-04
100945,104530,944,4529,retweets,3,0.405,2023-09-23
105586,107408,5585,7407,mentions,1,0.893,2023-10-08
108474,103928,8473,3927,follows,0,0.569,2023-03-30
106989,106893,6988,6892,retweets,3,0.546,2023-09-13
105818,107865,5817,7864,follows,0,0.821,2023-04-25
107105,105628,7104,5627,retweets,3,0.439,2023-08-16
104006,104305,4005,4304,replies,2,0.417,2023-10-26
107629,105101,7628,5100,follows,0,0.856,2023-04-22
103978,100021,3977,20,follows,0,0.215,2023-07-23
109504,106971,9503,6970,follows,0,0.385,2023-01-31
109811,109062,9810,9061,retweets,3,0.894,2023-05-08
107861,104512,7860,4511,retweets,3,0.565,2023-07-14
103569,101714,3568,1713,retweets,3,0.595,2023-07-05
108574,107044,8573,7043,retweets,3,0.757,2023-06-07
103097,101460,3096,1459,follows,0,0.283,2023-03-31
109722,108849,9721,8848,replies,2,0.381,2023-02-27
104466,104122,4465,4121,replies,2,0.434,2023-08-14
105197,103749,5196,3748,retweets,3,0.672,2023-03-03
102418,100178,2417,177,follows,0,0.121,2023-04-10
101056,101533,1055,1532,follows,0,0.05,2023-11-15
105155,102550,5154,2549,mentions,1,0.43,2023-04-04
105976,106218,5975,6217,follows,0,0.771,2023-02-26
108883,106734,8882,6733,retweets,3,0.599,2023-03-06
103710,100161,3709,160,replies,2,0.26,2023-08-07
102362,104336,2361,4335,follows,0,0.717,2023-01-02
100374,104227,373,4226,retweets,3,0.811,2023-04-20
103472,102433,3471,2432,follows,0,0.557,2023-02-12
106137,106872,6136,6871,follows,0,0.603,2023-09-17
105580,100446,5579,445,replies,2,0.384,2023-04-17
105508,101082,5507,1081,replies,2,0.84,2023-09-03
109734,107183,9733,7182,replies,2,0.378,2023-12-18
108840,109684,8839,9683,follows,0,0.573,2023-02-19
101268,100838,1267,837,follows,0,0.115,2023-11-05
107224,105560,7223,5559,retweets,3,0.841,2023-02-19
105512,107387,5511,7386,follows,0,0.702,2023-03-09
102968,104544,2967,4543,retweets,3,0.18,2023-12-27
107491,107143,7490,7142,retweets,3,0.472,2023-11-22
102820,106840,2819,6839,follows,0,0.097,2023-08-24
104943,102363,4942,2362,retweets,3,0.628,2023-08-08
100978,101807,977,1806,follows,0,0.346,2023-10-20
109204,109010,9203,9009,mentions,1,0.728,2023-03-10
100417,102662,416,2661,mentions,1,0.772,2023-03-10
107982,108844,7981,8843,retweets,3,0.038,2023-12-13
101175,103251,1174,3250,follows,0,0.627,2023-07-28
109487,106983,9486,6982,retweets,3,0.613,2023-04-29
102245,107869,2244,7868,follows,0,0.316,2023-04-18
100972,101136,971,1135,follows,0,0.03,2023-03-21
100554,100922,553,921,retweets,3,0.696,2023-03-01
104661,104528,4660,4527,replies,2,0.197,2023-12-20
100449,101838,448,1837,retweets,3,0.418,2023-07-25
108061,106900,8060,6899,follows,0,0.942,2023-05-12
109093,108599,9092,8598,retweets,3,0.777,2023-03-08
102113,108535,2112,8534,replies,2,0.579,2023-11-23
106874,105921,6873,5920,follows,0,0.359,2023-06-21
102493,101101,2492,1100,replies,2,0.472,2023-05-14
100733,104709,732,4708,follows,0,0.137,2023-03-13
104341,104267,4340,4266,mentions,1,0.37,2023-05-29
109811,106758,9810,6757,follows,0,0.852,2023-01-27
102619,101720,2618,1719,follows,0,0.775,2023-07-21
107116,106426,7115,6425,retweets,3,0.44,2023-04-21
102532,100774,2531,773,mentions,1,0.145,2023-09-02
108877,106442,8876,6441,follows,0,0.343,2023-01-10
108209,105640,8208,5639,retweets,3,0.693,2023-02-20
107350,107621,7349,7620,follows,0,0.732,2023-02-04
105601,107681,5600,7680,retweets,3,0.91,2023-09-27
104209,102473,4208,2472,mentions,1,0.257,2023-07-08
105288,107235,5287,7234,retweets,3,0.66,2023-07-05
100729,100735,728,734,follows,0,0.413,2023-04-10
102356,101767,2355,1766,retweets,3,0.125,2023-07-17
107255,106729,7254,6728,retweets,3,0.599,2023-12-20
104049,109504,4048,9503,retweets,3,0.44,2023-02-10
106029,107217,6028,7216,retweets,3,0.609,2023-01-20
100325,101674,324,1673,mentions,1,0.201,2023-03-28
106853,106097,6852,6096,follows,0,0.074,2023-02-09
104071,102748,4070,2747,mentions,1,0.337,2023-11-19
109730,108680,9729,8679,retweets,3,0.754,2023-06-19
104029,100348,4028,347,follows,0,0.47,2023-10-16
108792,108748,8791,8747,retweets,3,0.478,2023-09-09
101798,103511,1797,3510,retweets,3,0.725,2023-08-11
109201,109358,9200,9357,retweets,3,0.4,2023-05-18
101772,104594,1771,4593,mentions,1,0.559,2023-09-13
107179,106121,7178,6120,retweets,3,0.808,2023-09-13
100845,101212,844,1211,retweets,3,0.863,2023-03-29
105379,105821,5378,5820,retweets,3,0.363,2023-04-21
104905,100636,4904,635,follows,0,0.489,2023-06-11
102496,103044,2495,3043,retweets,3,0.408,2023-03-17
105227,106103,5226,6102,mentions,1,0.386,2023-05-25
105125,105769,5124,5768,follows,0,0.882,2023-03-24
105174,107337,5173,7336,replies,2,0.704,2023-07-12
109383,106380,9382,6379,retweets,3,0.79,2023-09-23
106781,107543,6780,7542,retweets,3,0.037,2023-12-08
101879,102609,1878,2608,follows,0,0.344,2023-11-08
103133,104010,3132,4009,follows,0,0.341,2023-03-16
103693,105433,3692,5432,retweets,3,0.366,2023-01-29
106343,105712,6342,5711,retweets,3,0.887,2023-04-30
103012,107054,3011,7053,retweets,3,0.408,2023-09-20
102603,103520,2602,3519,follows,0,0.179,2023-11-02
103606,102341,3605,2340,follows,0,0.319,2023-07-24
104851,101087,4850,1086,mentions,1,0.746,2023-03-08
104316,104067,4315,4066,retweets,3,0.519,2023-12-10
103947,100650,3946,649,replies,2,0.623,2023-05-22
108743,107946,8742,7945,replies,2,0.547,2023-02-05
101088,102962,1087,2961,replies,2,0.327,2023-04-27
101962,103508,1961,3507,follows,0,0.553,2023-03-13
101686,101369,1685,1368,follows,0,0.233,2023-05-18
101329,103238,1328,3237,retweets,3,0.86,2023-05-21
103440,104905,3439,4904,follows,0,0.746,2023-03-09
106497,101624,6496,1623,retweets,3,0.84,2023-12-30
108389,100822,8388,821,retweets,3,0.816,2023-02-01
109910,102538,9909,2537,mentions,1,0.29,2023-04-27
102796,100271,2795,270,replies,2,0.43,2023-05-16
104175,103225,4174,3224,follows,0,0.131,2023-07-19
102045,100623,2044,622,mentions,1,0.701,2023-02-02
101031,103793,1030,3792,replies,2,0.146,2023-01-29
104296,104212,4295,4211,follows,0,0.471,2023-04-26
102520,104922,2519,4921,follows,0,0.546,2023-04-06
106132,107796,6131,7795,retweets,3,0.258,2023-05-22
102503,104748,2502,4747,retweets,3,0.742,2023-12-05
109847,105232,9846,5231,mentions,1,0.816,2023-08-03
108573,109209,8572,9208,follows,0,0.628,2023-11-24
109175,109331,9174,9330,replies,2,0.811,2023-12-30
109199,109443,9198,9442,retweets,3,0.571,2023-09-14
109962,108860,9961,8859,retweets,3,0.249,2023-11-28
100766,101378,765,1377,mentions,1,0.307,2023-01-23
105213,105980,5212,5979,follows,0,0.799,2023-08-31
109935,107759,9934,7758,replies,2,0.259,2023-02-02
102327,109871,2326,9870,replies,2,0.436,2023-11-01
100805,106959,804,6958,retweets,3,0.269,2023-08-06
101416,102411,1415,2410,retweets,3,0.638,2023-08-14
101119,104842,1118,4841,follows,0,0.589,2023-10-31
103556,106894,3555,6893,retweets,3,0.353,2023-10-09
100399,101571,398,1570,follows,0,0.419,2023-08-30
105484,108070,5483,8069,follows,0,0.5,2023-05-15
104157,104260,4156,4259,follows,0,0.877,2023-01-24
108159,106350,8158,6349,follows,0,0.909,2023-08-12
108349,106138,8348,6137,follows,0,0.627,2023-10-31
100017,102074,16,2073,follows,0,0.165,2023-09-21
104956,101409,4955,1408,retweets,3,0.054,2023-12-20
102555,109319,2554,9318,follows,0,0.538,2023-05-23
102720,102993,2719,2992,replies,2,0.196,2023-03-20
103617,101231,3616,1230,mentions,1,0.725,2023-05-05
109239,109008,9238,9007,retweets,3,0.394,2023-11-15
106806,105400,6805,5399,follows,0,0.733,2023-05-27
103745,104283,3744,4282,retweets,3,0.425,2023-05-28
104350,103065,4349,3064,follows,0,0.47,2023-02-07
102141,102833,2140,2832,replies,2,0.097,2023-10-26
107379,101137,7378,1136,retweets,3,0.694,2023-11-13
109948,101608,9947,1607,follows,0,0.694,2023-02-04
106932,104129,6931,4128,retweets,3,0.721,2023-10-01
109121,108861,9120,8860,follows,0,0.607,2023-01-07
101205,101765,1204,1764,mentions,1,0.22,2023-10-06
105657,102872,5656,2871,follows,0,0.974,2023-05-24
101070,101414,1069,1413,retweets,3,0.521,2023-11-16
102364,100514,2363,513,follows,0,0.575,2023-03-08
108466,105710,8465,5709,retweets,3,0.656,2023-08-27
106194,100789,6193,788,replies,2,0.921,2023-07-16
108989,108146,8988,8145,retweets,3,0.738,2023-04-23
106602,105325,6601,5324,follows,0,0.602,2023-01-01
108845,107569,8844,7568,replies,2,0.872,2023-01-31
105284,105422,5283,5421,follows,0,0.755,2023-12-31
104290,105470,4289,5469,replies,2,0.183,2023-05-19
107196,106790,7195,6789,retweets,3,0.921,2023-03-23
108875,109782,8874,9781,retweets,3,0.481,2023-12-23
103378,100068,3377,67,retweets,3,0.636,2023-01-21
100273,108458,272,8457,follows,0,0.572,2023-02-23
109176,109006,9175,9005,retweets,3,0.463,2023-09-27
100246,106227,245,6226,retweets,3,0.45,2023-07-09
109799,109554,9798,9553,retweets,3,0.181,2023-09-14
103177,102934,3176,2933,retweets,3,0.91,2023-09-04
105980,108645,5979,8644,retweets,3,0.649,2023-10-31
109359,106311,9358,6310,retweets,3,0.216,2023-03-23
109096,109676,9095,9675,retweets,3,0.456,2023-09-23
100003,102731,2,2730,follows,0,0.323,2023-01-29
103410,107944,3409,7943,retweets,3,0.269,2023-08-02
103514,104758,3513,4757,follows,0,0.733,2023-02-16
108204,102716,8203,2715,retweets,3,0.954,2023-12-26
104440,102827,4439,2826,follows,0,0.322,2023-12-04
101162,103896,1161,3895,replies,2,0.479,2023-11-24
107553,108406,7552,8405,replies,2,0.214,2023-08-07
105306,106669,5305,6668,follows,0,0.919,2023-09-17
105469,107206,5468,7205,follows,0,0.887,2023-08-23
100245,102683,244,2682,follows,0,0.529,2023-07-31
105292,105951,5291,5950,retweets,3,0.541,2023-01-20
106480,103090,6479,3089,mentions,1,0.517,2023-05-14
105900,106952,5899,6951,retweets,3,0.745,2023-01-31
103648,109340,3647,9339,replies,2,0.302,2023-09-20
108932,105994,8931,5993,replies,2,0.675,2023-09-01
109007,109498,9006,9497,follows,0,0.68,2023-11-16
103128,106969,3127,6968,mentions,1,0.24,2023-11-06
103279,104952,3278,4951,follows,0,0.055,2023-02-01
103381,100249,3380,248,retweets,3,0.533,2023-09-23
105964,106775,5963,6774,follows,0,0.794,2023-03-17
101328,101500,1327,1499,retweets,3,0.158,2023-08-29
106629,101913,6628,1912,retweets,3,0.338,2023-10-04
104123,103958,4122,3957,replies,2,0.76,2023-12-17
107340,108677,7339,8676,retweets,3,0.215,2023-03-11
106697,105267,6696,5266,retweets,3,0.319,2023-04-20
103850,102416,3849,2415,replies,2,0.246,2023-11-11
106274,107389,6273,7388,retweets,3,0.87,2023-07-01
108553,105063,8552,5062,retweets,3,0.563,2023-02-12
104642,100092,4641,91,mentions,1,0.396,2023-02-04
107040,101553,7039,1552,follows,0,0.344,2023-12-25
108044,108383,8043,8382,retweets,3,0.669,2023-06-22
100987,104065,986,4064,follows,0,0.697,2023-11-06
107316,101426,7315,1425,follows,0,0.718,2023-05-27
104132,106535,4131,6534,replies,2,0.553,2023-02-21
106209,107057,6208,7056,replies,2,0.306,2023-07-13
102109,104556,2108,4555,follows,0,0.446,2023-09-28
104777,106349,4776,6348,retweets,3,0.322,2023-07-23
100734,104566,733,4565,replies,2,0.6,2023-04-30
105925,107202,5924,7201,mentions,1,0.793,2023-02-16
106630,107503,6629,7502,mentions,1,0.526,2023-09-16
102207,100027,2206,26,follows,0,0.096,2023-04-30
105658,106396,5657,6395,retweets,3,0.761,2023-01-02
103970,104049,3969,4048,mentions,1,0.678,2023-01-07
108676,106785,8675,6784,retweets,3,0.392,2023-12-22
102603,104727,2602,4726,follows,0,0.688,2023-02-08
109345,105072,9344,5071,follows,0,0.651,2023-09-26
104283,103801,4282,3800,follows,0,0.834,2023-10-13
104019,109862,4018,9861,retweets,3,0.255,2023-10-12
100875,103907,874,3906,mentions,1,0.833,2023-01-06
102500,103316,2499,3315,follows,0,0.208,2023-08-14
109002,107817,9001,7816,retweets,3,0.49,2023-07-14
109512,107690,9511,7689,mentions,1,0.558,2023-10-12
101011,107794,1010,7793,retweets,3,0.501,2023-05-03
105405,103471,5404,3470,follows,0,0.216,2023-10-17
106846,107841,6845,7840,follows,0,0.956,2023-09-10
105146,107334,5145,7333,follows,0,0.843,2023-09-12
104959,101688,4958,1687,replies,2,0.207,2023-01-13
100391,101777,390,1776,replies,2,0.114,2023-09-08
101186,103488,1185,3487,retweets,3,0.699,2023-06-14
108817,108661,8816,8660,retweets,3,0.665,2023-08-01
100955,100801,954,800,replies,2,0.256,2023-01-18
109872,109303,9871,9302,replies,2,0.314,2023-04-23
108317,100667,8316,666,follows,0,0.83,2023-03-09
100002,101769,1,1768,follows,0,0.127,2023-07-22
109484,109815,9483,9814,mentions,1,0.653,2023-09-05
108490,107075,8489,7074,retweets,3,0.272,2023-04-24
101869,100299,1868,298,follows,0,0.295,2023-08-12
108732,105981,8731,5980,follows,0,0.697,2023-06-23
101998,100825,1997,824,mentions,1,0.074,2023-09-03
104759,109939,4758,9938,follows,0,0.272,2023-04-14
109469,108230,9468,8229,follows,0,0.724,2023-09-05
103048,109372,3047,9371,follows,0,0.478,2023-05-20
105346,101386,5345,1385,follows,0,0.306,2023-06-29
