user_id,screen_name,account_type,label,created_at,account_age_days,followers_count,following_count,post_count,verified,posts_per_day,reply_ratio,retweet_ratio,mention_ratio,url_ratio,hashtag_ratio,duplicate_content_ratio,has_profile_image,has_description,default_profile,profile_completeness,location,listed_count
100059,user_100059,human,0,2018-07-13,1998,268,434,9672,0,4.734,0.1914,0.4313,0.0543,0.4782,0.2157,0.1339,1,1,0,0.6553,"London, UK",1.0
102406,user_102406,human,0,2016-11-14,2604,4017,277,1676,0,1.1081,0.3504,0.2302,0.1618,0.5151,0.0187,0.0006,1,1,1,0.6548,,2.0
105007,user_105007,bot,1,2023-03-18,289,13,3803,4576,0,20.2894,0.0394,0.529,0.0445,0.9223,0.5094,0.839,0,0,0,0.2384,,
106158,user_106158,bot,1,2023-01-22,344,1092,467,212,0,80.8673,0.1416,0.307,0.0401,0.6302,0.862,0.6693,0,0,1,0.0386,,27.0
107376,user_107376,bot,1,2022-02-22,678,5,1244,231,0,5.0,0.0044,0.8558,0.0004,0.6985,0.7005,0.7069,0,0,1,0.0853,"Dubai, UAE",3.0
104507,user_104507,human,0,2017-12-09,2214,275,300,2548,0,1.5429,0.4099,0.3175,0.1452,0.0716,0.2252,0.0016,1,1,0,0.8069,"Toronto, Canada",11.0
105215,user_105215,bot,1,2021-05-14,962,4,2800,1530,0,5.0,0.2236,0.8985,0.0095,0.7749,0.5662,0.6954,0,1,1,0.3293,"California, USA",5.0
106030,user_106030,bot,1,2023-04-14,262,195,326,5399,0,44.983,0.1126,0.6256,0.2978,0.7362,0.4894,0.4637,0,0,1,0.0445,,11.0
101781,user_101781,human,0,2021-05-20,956,2003,222,2870,0,4.3124,0.0927,0.0361,0.1303,0.0721,0.0275,0.0839,1,1,0,0.7733,,34.0
105448,user_105448,bot,1,2023-12-07,25,244,402,7866,0,48.3948,0.038,0.8787,0.0067,0.7354,0.73,0.8191,1,0,1,0.3721,,11.0
104607,user_104607,human,0,2019-08-23,1592,5,122,189,0,5.6544,0.0955,0.3909,0.2221,0.401,0.2947,0.0056,1,1,1,0.5462,"Sydney, Australia",0.0
106915,user_106915,bot,1,2022-04-16,625,234,7989,38,0,76.5923,0.0654,0.6615,0.0631,0.8398,0.7243,0.9512,0,0,0,0.1539,"Mumbai, India",18.0
100677,user_100677,human,0,2020-11-24,1133,432,918,404,0,1.4742,0.1118,0.01,0.3279,0.3325,0.1167,0.0682,1,1,1,0.7977,,69.0
103583,user_103583,human,0,2015-12-02,2952,29,6,275,0,3.2091,0.0812,0.0959,0.147,0.044,0.6269,0.1354,1,1,1,0.723,"Berlin, Germany",6.0
103654,user_103654,human,0,2020-06-06,1304,268,185,1757,0,0.2514,0.3159,0.0903,0.0614,0.0758,0.0357,0.093,1,0,1,0.9293,"Mumbai, India",2.0
107921,user_107921,bot,1,2023-02-16,319,11,281,2539,0,5.0,0.0326,0.9183,0.1462,0.2923,0.7468,0.615,0,1,1,0.2193,,30.0
109500,user_109500,suspicious,2,2021-10-31,792,49,433,779,0,36.0577,0.3466,0.3274,0.0509,0.1775,0.5115,0.2258,1,0,0,0.4047,"California, USA",
102733,user_102733,human,0,2018-02-24,2137,180,42,875,0,3.8942,0.3389,0.2302,0.0704,0.2185,0.3316,0.0265,1,0,1,0.9675,"Toronto, Canada",24.0
104788,user_104788,human,0,2020-02-22,1409,4083,148,84,0,2.226,0.1907,0.3844,0.0992,0.3827,0.1667,0.0437,1,1,0,0.8119,"Mumbai, India",27.0
102755,user_102755,human,0,2019-03-13,1755,358,30,187,0,3.794,0.1801,0.193,0.459,0.4854,0.5815,0.0149,1,0,1,0.7118,"New York, USA",0.0
102338,user_102338,human,0,2018-12-29,1829,24,486,53,0,2.6143,0.3237,0.2991,0.1011,0.084,0.0831,0.0081,0,1,0,0.6992,,22.0
103644,user_103644,human,0,2019-02-18,1778,435,51,905,0,3.0727,0.4276,0.0724,0.2378,0.445,0.2903,0.099,1,1,0,0.363,"Paris, France",10.0
107738,user_107738,bot,1,2022-09-14,474,240,1514,361,0,78.4679,0.0453,0.8501,0.0287,0.8216,0.8203,0.9222,0,0,1,0.1812,,5.0
105517,user_105517,bot,1,2023-03-30,277,311,140,2165,0,5.0,0.2777,0.5769,0.1078,0.8814,0.8277,0.4037,0,0,1,0.0864,,113.0
105247,user_105247,bot,1,2021-06-13,932,7,58,4742,0,35.7592,0.1691,0.8047,0.0114,0.3246,0.8223,0.8389,0,0,1,0.4418,"California, USA",42.0
100867,user_100867,human,0,2018-08-09,1971,123,302,888,0,3.1153,0.1118,0.0497,0.1262,0.575,0.2028,0.0928,1,1,0,0.7132,"California, USA",8.0
104448,user_104448,human,0,2018-11-29,1859,144,85,166,0,2.1913,0.3851,0.1673,0.083,0.1846,0.002,0.0213,1,1,0,0.8961,,12.0
105072,user_105072,bot,1,2022-12-12,385,76,30000,7423,0,93.6177,0.0014,0.645,0.0269,0.7924,0.4983,0.8397,0,0,1,0.2628,,6.0
104882,user_104882,human,0,2016-10-25,2624,229,808,1751,0,6.8908,0.4532,0.1424,0.1999,0.383,0.4844,0.0268,1,1,0,0.6613,"London, UK",1.0
109511,user_109511,suspicious,2,2020-12-11,1116,9,10,4510,0,11.1358,0.162,0.5333,0.0277,0.5705,0.4041,0.436,1,0,1,0.4968,,3.0
103003,user_103003,human,0,2019-10-03,1551,255,35,1750,0,2.0795,0.1477,0.6761,0.1355,0.3726,0.4678,0.1418,1,1,1,0.6612,"London, UK",11.0
102226,user_102226,human,0,2016-11-26,2592,61,1214,2175,0,2.9421,0.1932,0.1882,0.1681,0.2677,0.162,0.3451,1,0,0,0.7231,,25.0
109057,user_109057,suspicious,2,2020-02-14,1417,660,10735,424,0,23.6558,0.0094,0.3469,0.0916,0.3623,0.702,0.5199,1,1,0,0.2215,,1.0
104827,user_104827,human,0,2018-12-08,1850,26,419,123,0,0.6699,0.2895,0.3717,0.3048,0.0206,0.0604,0.0095,1,1,0,0.8421,"Paris, France",
107622,user_107622,bot,1,2022-05-09,602,0,1164,618,0,50.1756,0.0461,0.6104,0.1328,0.7301,0.7297,0.6379,0,0,0,0.2273,,6.0
109690,user_109690,suspicious,2,2022-01-23,708,158,56,2244,0,29.492,0.3269,0.617,0.0384,0.2432,0.474,0.6843,1,1,0,0.8295,,111.0
105501,user_105501,bot,1,2023-08-24,130,9,1823,35,0,22.43,0.2008,0.8713,0.0004,0.8105,0.7867,0.7936,0,0,1,0.3641,"Tokyo, Japan",6.0
109701,user_109701,suspicious,2,2021-10-08,815,111,1100,805,0,2.0,0.1005,0.5186,0.1911,0.5094,0.5415,0.8394,0,0,0,0.5163,"Seoul, South Korea",58.0
108479,user_108479,bot,1,2023-08-16,138,11,533,1404,0,22.715,0.2411,0.601,0.0846,0.8009,0.391,0.6961,0,0,0,0.0916,,7.0
105503,user_105503,bot,1,2023-05-02,244,102,2534,93,0,83.8779,0.0002,0.3887,0.0605,0.7866,0.4649,0.466,0,0,1,0.2008,,11.0
101211,user_101211,human,0,2021-02-12,1053,1444,808,4924,0,0.5718,0.1244,0.3187,0.3396,0.3254,0.3392,0.0385,1,1,1,0.5867,,1.0
109084,user_109084,suspicious,2,2019-12-15,1478,273,1186,485,0,2.0,0.0753,0.8303,0.2974,0.1457,0.4417,0.6345,0,0,1,0.4946,"Berlin, Germany",9.0
102289,user_102289,human,0,2020-01-21,1441,1206,164,416,0,2.9757,0.1044,0.045,0.0251,0.5694,0.3273,0.0127,1,0,0,0.693,"London, UK",233.0
102184,user_102184,human,0,2016-10-26,2623,81,45,1171,0,3.0719,0.1729,0.2976,0.42,0.1082,0.2283,0.392,1,1,1,0.7771,"New York, USA",7.0
102863,user_102863,human,0,2020-11-19,1138,39,464,233,0,4.5331,0.324,0.1031,0.1077,0.3654,0.3187,0.1589,1,1,0,0.7309,"Sao Paulo, Brazil",85.0
106862,user_106862,bot,1,2023-08-24,130,32,2655,427,0,5.0,0.0293,0.8966,0.2056,0.46,0.7969,0.5674,0,0,0,0.2075,"Tokyo, Japan",3.0
102363,user_102363,human,0,2021-07-29,886,1618,457,1271,0,0.6871,0.2801,0.0226,0.1979,0.1712,0.0013,0.0,0,1,0,0.4643,"California, USA",230.0
108464,user_108464,bot,1,2022-07-23,527,174,9444,2039,0,49.367,0.1941,0.4095,0.1639,0.7977,0.4318,0.7137,0,0,1,0.0789,"Seoul, South Korea",40.0
106333,user_106333,bot,1,2022-03-07,665,24,6128,2220,0,20.0096,0.1241,0.9571,0.0425,0.754,0.7959,0.9389,0,0,1,0.3244,,
104065,user_104065,human,0,2020-09-14,1204,654,229,2879,0,3.387,0.1122,0.0466,0.0076,0.6099,0.4457,0.0001,1,1,0,0.7631,,11.0
109547,user_109547,suspicious,2,2020-03-22,1380,29,1112,6339,0,9.6921,0.0328,0.3264,0.2752,0.5009,0.3574,0.5244,0,1,0,0.4656,"Berlin, Germany",29.0
100618,user_100618,human,0,2017-11-18,2235,202,178,2313,0,2.7322,0.3314,0.4864,0.0776,0.3415,0.0581,0.0038,1,1,0,0.6166,,22.0
103282,user_103282,human,0,2019-01-09,1818,2596,269,641,0,2.0645,0.74,0.3739,0.2302,0.2304,0.1558,0.0042,1,1,1,0.7547,"Berlin, Germany",86.0
105227,user_105227,bot,1,2023-07-05,180,24,881,725,0,99.5001,0.0036,0.8256,0.0525,0.4923,0.4215,0.7605,1,1,1,0.3437,"Seoul, South Korea",5.0
103398,user_103398,human,0,2016-08-17,2693,425,102,1354,0,3.3721,0.1667,0.5939,0.0063,0.1101,0.0858,0.035,1,1,0,0.8207,"Sydney, Australia",23.0
103066,user_103066,human,0,2018-07-19,1992,378,1832,1992,0,2.9441,0.3886,0.2544,0.0335,0.2365,0.1634,0.0566,1,1,1,0.312,"New York, USA",
100767,user_100767,human,0,2019-02-17,1779,845,6,650,0,2.3527,0.3371,0.2275,0.233,0.2146,0.1306,0.0823,1,0,1,0.8838,"Sydney, Australia",2.0
107079,user_107079,bot,1,2022-11-28,399,60,69,3171,0,57.066,0.0074,0.4024,0.0279,0.6884,0.8027,0.9651,1,1,1,0.1882,"Tokyo, Japan",25.0
105280,user_105280,bot,1,2023-08-26,128,28,1768,5849,0,42.134,0.2753,0.6308,0.0391,0.3906,0.6495,0.8657,0,0,1,0.2197,,29.0
104150,user_104150,human,0,2018-09-03,1946,617,306,828,0,1.4665,0.2013,0.338,0.2815,0.1327,0.1948,0.1551,0,1,0,0.7469,"Paris, France",
101145,user_101145,human,0,2019-05-11,1696,801,1014,4358,0,4.0257,0.4262,0.1689,0.013,0.2398,0.1508,0.001,1,1,0,0.4135,,20.0
104249,user_104249,human,0,2018-04-07,2095,2427,439,170,0,5.1118,0.2121,0.0396,0.0178,0.1293,0.3911,0.0162,1,0,0,0.8488,"Berlin, Germany",13.0
104111,user_104111,human,0,2017-03-11,2487,5282,95,585,0,3.1204,0.3969,0.134,0.2693,0.075,0.2492,0.0115,1,1,0,0.596,"California, USA",0.0
100463,user_100463,human,0,2020-03-22,1380,1694,107,1514,0,3.2905,0.5299,0.6263,0.1785,0.3004,0.1897,0.1498,1,1,0,0.4972,"Dubai, UAE",3.0
102933,user_102933,human,0,2020-07-14,1266,254,758,2370,0,4.2551,0.1093,0.3141,0.0337,0.0198,0.0007,0.0046,1,1,0,0.8197,,7.0
104624,user_104624,human,0,2017-10-21,2263,1258,92,2212,0,3.1866,0.1633,0.1775,0.0591,0.1888,0.107,0.0313,1,0,0,0.8903,"California, USA",0.0
103814,user_103814,human,0,2018-11-30,1858,923,177,373,0,0.2064,0.0703,0.343,0.0651,0.0748,0.0254,0.0391,1,1,0,0.7663,"Paris, France",5.0
106309,user_106309,bot,1,2023-02-15,320,24,2645,3374,0,36.3649,0.0403,0.6892,0.0286,0.6278,0.7958,0.7509,0,0,0,0.1941,,4.0
104342,user_104342,human,0,2018-10-04,1915,371,1014,105,0,3.0087,0.2439,0.4686,0.0926,0.4548,0.1483,0.0,1,1,0,0.7487,"Mumbai, India",6.0
105301,user_105301,bot,1,2022-07-21,529,20,568,4244,0,5.0,0.0019,0.1598,0.0216,0.8516,0.5567,0.7002,0,0,0,0.3278,"Mumbai, India",61.0
106805,user_106805,bot,1,2022-02-06,694,5,1341,778,0,104.0369,0.0517,0.5909,0.0018,0.4535,0.418,0.8075,1,0,0,0.0071,"Mumbai, India",21.0
103283,user_103283,human,0,2022-08-11,508,1107,283,287,1,4.6481,0.3001,0.3809,0.1173,0.024,0.5534,0.2789,1,1,0,0.7107,"Tokyo, Japan",29.0
102575,user_102575,human,0,2014-10-08,3372,109,608,2509,0,0.2059,0.212,0.2108,0.2517,0.0329,0.2156,0.0807,1,1,0,0.9088,,6.0
107962,user_107962,bot,1,2023-09-06,117,36,2902,913,0,39.0187,0.0412,0.9422,0.0016,0.7783,0.7404,0.7845,0,0,0,0.2688,,10.0
107880,user_107880,bot,1,2022-12-25,372,138,152,296,0,43.682,0.2188,0.4224,0.0003,0.5043,0.408,0.9567,0,1,1,0.3079,"Dubai, UAE",0.0
100829,user_100829,human,0,2019-10-07,1547,420,126,9846,0,0.8222,0.4934,0.4606,0.0651,0.0837,0.0383,0.0008,1,1,0,0.5822,,17.0
106487,user_106487,bot,1,2023-10-11,82,5,702,1057,0,47.552,0.017,0.7216,0.0001,0.6357,0.2925,0.7364,0,1,1,0.313,"Sao Paulo, Brazil",38.0
107600,user_107600,bot,1,2022-10-22,436,63,3861,651,0,45.8603,0.135,0.7614,0.0114,0.786,0.7583,0.81,0,0,1,0.4851,,1.0
102541,user_102541,human,0,2020-03-28,1374,824,87,2334,0,4.2424,0.1835,0.5285,0.4552,0.2375,0.4825,0.0033,1,0,0,0.8039,"Seoul, South Korea",199.0
105747,user_105747,bot,1,2023-02-06,329,75,921,52469,0,47.5167,0.0158,0.9076,0.2131,0.7793,0.8733,0.6539,1,0,0,0.1372,"Paris, France",34.0
108527,user_108527,suspicious,2,2020-06-11,1299,266,7347,6,0,30.7779,0.2515,0.4339,0.1784,0.7596,0.727,0.3759,1,0,1,0.4266,"London, UK",59.0
109567,user_109567,suspicious,2,2020-01-19,1443,356,1687,103,0,24.0422,0.5901,0.6497,0.2087,0.4531,0.5091,0.3006,0,0,1,0.3555,,28.0
103743,user_103743,human,0,2018-07-18,1993,402,101,2665,0,1.8478,0.1879,0.3497,0.1212,0.4643,0.0773,0.1235,1,1,0,0.7718,"New York, USA",
107499,user_107499,bot,1,2023-10-12,81,89,240,361,0,59.141,0.0875,0.8788,0.0504,0.6714,0.4902,0.8535,0,0,1,0.3443,"New York, USA",12.0
103525,user_103525,human,0,2020-01-12,1450,24,102,1564,0,3.244,0.4295,0.0598,0.2742,0.1814,0.3495,0.094,1,1,1,0.8198,"New York, USA",11.0
100021,user_100021,human,0,2016-08-31,2679,302,1562,1733,0,6.4839,0.3534,0.375,0.4599,0.3298,0.4506,0.018,1,1,1,0.5121,"New York, USA",94.0
101916,user_101916,human,0,2019-12-19,1474,47,334,346,0,4.2954,0.1856,0.3456,0.2439,0.1456,0.3006,0.0012,1,0,0,0.6806,"Mumbai, India",1.0
106572,user_106572,bot,1,2022-02-24,676,0,8864,5918,0,99.8705,0.0086,0.573,0.019,0.3413,0.5285,0.8345,0,0,1,0.0903,,3.0
109019,user_109019,suspicious,2,2019-08-18,1597,232,1188,4100,0,8.9393,0.149,0.8207,0.0194,0.7304,0.6944,0.3019,1,0,1,0.7071,"Dubai, UAE",13.0
102013,user_102013,human,0,2020-05-03,1338,1223,112,649,0,0.8358,0.0872,0.2513,0.2911,0.2993,0.2163,0.1679,1,0,0,0.7137,"Berlin, Germany",144.0
105406,user_105406,bot,1,2022-02-10,690,297,530,1823,0,57.1637,0.0591,0.7698,0.0029,0.6109,0.8597,0.7126,0,1,1,0.326,"Paris, France",23.0
101296,user_101296,human,0,2019-03-28,1740,914,55,5090,0,3.4286,0.277,0.2249,0.0783,0.3955,0.533,0.024,1,1,1,0.9335,,4.0
103746,user_103746,human,0,2019-05-16,1691,116,119,255,0,2.5223,0.2564,0.3881,0.1256,0.2851,0.3434,0.0002,1,1,0,0.619,"Tokyo, Japan",
100592,user_100592,human,0,2019-11-10,1513,225,156,487,0,0.1,0.7302,0.3875,0.0139,0.1136,0.0951,0.004,1,0,0,0.5225,,24.0
101407,user_101407,human,0,2021-05-30,946,291,97,106,0,2.9094,0.059,0.3192,0.2373,0.0818,0.5632,0.0181,1,0,0,0.5951,"Mumbai, India",0.0
100222,user_100222,human,0,2022-02-21,679,337,192,4024,0,2.0688,0.5086,0.1378,0.0642,0.09,0.0789,0.0549,1,1,0,0.5713,"Mumbai, India",5.0
105618,user_105618,bot,1,2022-06-08,572,3,672,226,0,53.9439,0.0723,0.714,0.0618,0.79,0.8364,0.917,0,0,1,0.0144,"Tokyo, Japan",0.0
106249,user_106249,bot,1,2023-04-24,252,30,533,3668,0,25.3184,0.1218,0.6843,0.0021,0.647,0.3222,0.8127,0,0,1,0.2622,"Paris, France",
104419,user_104419,human,0,2019-08-26,1589,388,784,1173,0,1.4764,0.4691,0.2768,0.1006,0.1683,0.023,0.0251,1,1,0,0.3579,"London, UK",6.0
100859,user_100859,human,0,2019-12-25,1468,210,807,9571,1,2.1881,0.4384,0.0195,0.0685,0.5786,0.158,0.1509,1,1,0,0.8518,"Tokyo, Japan",27.0
101784,user_101784,human,0,2017-10-28,2256,221,144,1586,0,1.9181,0.5262,0.2122,0.1135,0.0715,0.3351,0.0337,1,1,0,0.7068,"Sydney, Australia",3.0
107260,user_107260,bot,1,2023-07-03,182,1,1791,157,0,90.0557,0.0366,0.6113,0.0002,0.6044,0.8245,0.9699,0,0,0,0.0909,"Sydney, Australia",1.0
106857,user_106857,bot,1,2023-07-07,178,23,3834,8987,0,116.7573,0.3265,0.8815,0.0113,0.6151,0.779,0.3974,0,0,1,0.4366,"Seoul, South Korea",15.0
101955,user_101955,human,0,2020-01-20,1442,73,90,2268,0,2.8736,0.2374,0.2583,0.0883,0.0439,0.0456,0.012,1,1,1,0.3195,"Dubai, UAE",8.0
101747,user_101747,human,0,2017-06-21,2385,78,404,3522,0,1.591,0.3531,0.4157,0.0009,0.0943,0.3205,0.0098,0,0,0,0.9354,"Dubai, UAE",0.0
103133,user_103133,human,0,2021-12-01,761,503,413,34572,0,0.1,0.4591,0.2272,0.1691,0.1276,0.3914,0.228,1,1,1,0.8543,"Mumbai, India",0.0
108037,user_108037,bot,1,2022-07-31,519,254,599,81683,0,32.7101,0.0405,0.7651,0.2197,0.8778,0.7173,0.8762,0,0,1,0.2187,,310.0
108851,user_108851,suspicious,2,2021-05-15,961,23,316,168,0,37.0268,0.2156,0.3902,0.1315,0.6133,0.302,0.9044,1,0,1,0.1699,"Toronto, Canada",13.0
100995,user_100995,human,0,2020-09-19,1199,1206,50,442,0,1.1442,0.3203,0.6953,0.0917,0.4468,0.2595,0.1021,1,1,0,0.8043,"Sydney, Australia",22.0
106109,user_106109,bot,1,2023-10-16,77,295,1716,172,0,21.3859,0.006,0.9199,0.0134,0.6537,0.686,0.5144,0,0,1,0.1092,"London, UK",8.0
100731,user_100731,human,0,2018-10-02,1917,265,37,12,0,1.0682,0.4529,0.4271,0.0359,0.29,0.1,0.1239,0,1,0,0.7208,"Toronto, Canada",2.0
106975,user_106975,bot,1,2023-12-31,1,20,423,5701,0,18.8602,0.1113,0.754,0.0094,0.6642,0.4268,0.8079,0,0,1,0.0475,,5.0
106274,user_106274,bot,1,2023-01-25,341,17,187,3074,0,66.5845,0.0304,0.5971,0.0816,0.8194,0.2442,0.8035,0,0,0,0.2727,"Sao Paulo, Brazil",1.0
106752,user_106752,bot,1,2022-05-27,584,75,1231,12948,0,34.1926,0.2516,0.8267,0.2316,0.7175,0.6159,0.6,0,1,1,0.0149,,49.0
103510,user_103510,human,0,2019-12-14,1479,804,1810,375,0,3.504,0.1356,0.6218,0.3721,0.3983,0.0495,0.1656,0,1,0,0.5983,"Paris, France",2.0
103534,user_103534,human,0,2021-02-09,1056,2630,1045,123,0,3.8885,0.1486,0.0638,0.0076,0.3663,0.2123,0.025,1,1,1,0.716,"Tokyo, Japan",60.0
102514,user_102514,human,0,2019-06-29,1647,164,669,1383,0,2.6594,0.0993,0.2832,0.1102,0.1955,0.0453,0.2621,1,0,0,0.7677,"Mumbai, India",5.0
105437,user_105437,bot,1,2022-12-28,369,145,7270,11831,0,25.4124,0.1757,0.5358,0.0026,0.8819,0.357,0.7492,0,1,0,0.1342,"Tokyo, Japan",2.0
103626,user_103626,human,0,2020-08-18,1231,453,1294,51,0,3.0651,0.0743,0.2956,0.1608,0.0984,0.2375,0.0094,1,1,0,0.8838,"London, UK",0.0
100466,user_100466,human,0,2019-06-09,1667,319,104,5688,0,0.7375,0.0061,0.2131,0.2079,0.4576,0.0914,0.0159,1,1,0,0.7697,,6.0
106756,user_106756,bot,1,2022-03-10,662,2,678,690,0,53.8924,0.0389,0.7879,0.0244,0.2962,0.3921,0.6025,1,0,1,0.3329,"Sao Paulo, Brazil",
106760,user_106760,bot,1,2022-08-26,493,20,634,53,0,81.4929,0.0983,0.4904,0.1286,0.6502,0.554,0.8604,0,0,1,0.046,,20.0
107992,user_107992,bot,1,2023-12-31,1,663,968,50136,0,41.6006,0.0158,0.4661,0.071,0.9081,0.364,0.595,1,0,1,0.1638,"Tokyo, Japan",0.0
100158,user_100158,human,0,2018-04-18,2084,26298,115,2322,0,0.5705,0.5349,0.2818,0.2238,0.4411,0.3037,0.0111,1,1,0,0.4814,"Dubai, UAE",12.0
103961,user_103961,human,0,2020-04-10,1361,658,109,511,0,2.9564,0.1893,0.2965,0.3336,0.5516,0.1829,0.0245,1,0,0,0.8628,"London, UK",17.0
108833,user_108833,suspicious,2,2020-12-06,1121,85,351,2507,0,16.6015,0.0337,0.4489,0.005,0.7003,0.2464,0.4182,1,0,1,0.2083,"Sydney, Australia",7.0
105471,user_105471,bot,1,2022-03-22,650,10,618,536,0,53.2605,0.052,0.2479,0.0862,0.8418,0.7772,0.8863,0,0,1,0.1156,"Sydney, Australia",67.0
100186,user_100186,human,0,2017-11-25,2228,17,5000,462,0,3.881,0.2725,0.3454,0.0119,0.4612,0.3511,0.0316,1,1,1,0.7247,,0.0
101003,user_101003,human,0,2018-12-23,1835,80,927,185,0,1.9374,0.0964,0.282,0.1768,0.1501,0.2091,0.0565,1,1,0,0.7521,"Toronto, Canada",15.0
109509,user_109509,suspicious,2,2021-12-20,742,55,1510,2431,0,30.8841,0.0171,0.4557,0.1548,0.3959,0.8194,0.68,1,0,1,0.4221,,15.0
105624,user_105624,bot,1,2020-12-22,1105,7,1154,1649,0,59.0925,0.0645,0.6254,0.0309,0.3892,0.4967,0.648,0,0,0,0.1572,"London, UK",
100401,user_100401,human,0,2021-09-10,843,55,226,794,0,1.5383,0.2643,0.065,0.0057,0.0797,0.1956,0.0022,1,0,0,0.7802,,3.0
106241,user_106241,bot,1,2023-08-12,142,5,266,24374,0,35.6318,0.0943,0.4363,0.0024,0.9167,0.8109,0.6878,0,0,1,0.141,"Sao Paulo, Brazil",7.0
108941,user_108941,suspicious,2,2021-11-07,785,5,152,2357,0,9.2175,0.0194,0.3453,0.2997,0.3618,0.6169,0.2599,1,0,0,0.7959,"Mumbai, India",16.0
109933,user_109933,suspicious,2,2021-10-03,820,67,416,1611,0,21.6714,0.3392,0.728,0.1953,0.3506,0.7082,0.3459,0,1,0,0.2854,,125.0
107343,user_107343,bot,1,2022-05-17,594,7,1147,5298,0,31.9366,0.0949,0.8349,0.1841,0.8625,0.8899,0.8544,0,0,1,0.0504,"Paris, France",3.0
109833,user_109833,suspicious,2,2021-12-28,734,513,659,2472,0,2.0,0.0877,0.7273,0.1595,0.409,0.7922,0.5734,1,0,1,0.5535,,4.0
108467,user_108467,bot,1,2022-12-21,376,113,1716,511,0,34.7755,0.0027,0.8715,0.2036,0.9783,0.8481,0.5732,1,1,1,0.1789,"Sao Paulo, Brazil",37.0
108757,user_108757,suspicious,2,2021-05-12,964,30,156,4651,0,36.1713,0.1227,0.7502,0.0302,0.9518,0.5813,0.4338,1,0,1,0.4273,,2.0
107959,user_107959,bot,1,2023-10-17,76,52,6037,1070,0,59.7423,0.0443,0.1448,0.027,0.7177,0.5876,0.9303,0,0,1,0.509,"Toronto, Canada",
101251,user_101251,human,0,2018-07-13,1998,140,1141,675,0,3.7178,0.5115,0.6074,0.1603,0.0893,0.0939,0.0145,1,0,0,0.6315,"Tokyo, Japan",0.0
103144,user_103144,human,0,2020-01-24,1438,164,249,661,0,4.7727,0.1239,0.2278,0.0355,0.1553,0.4822,0.2287,1,1,0,0.8405,,6.0
107431,user_107431,bot,1,2023-01-02,364,231,1303,143,0,20.1867,0.0358,0.4601,0.0008,0.7523,0.5048,0.8405,0,0,0,0.0093,"California, USA",17.0
100060,user_100060,human,0,2017-06-21,2385,174,43,179,0,0.1,0.3362,0.2778,0.1546,0.7777,0.2042,0.0223,1,1,0,0.7642,"Sydney, Australia",19.0
107856,user_107856,bot,1,2022-11-08,419,179,340,200000,0,67.9111,0.0052,0.4725,0.0027,0.8322,0.6742,0.672,0,0,0,0.1324,,13.0
101114,user_101114,human,0,2018-04-05,2097,89,154,570,0,2.7188,0.1137,0.1677,0.3329,0.0658,0.2214,0.2072,1,1,0,0.7415,"Sao Paulo, Brazil",
103058,user_103058,human,0,2018-09-27,1922,214,66,113,0,0.3539,0.3676,0.0101,0.0273,0.1294,0.324,0.0095,1,1,0,0.664,"Paris, France",3.0
109570,user_109570,suspicious,2,2020-07-01,1279,84,2011,1209,0,13.5076,0.0631,0.5979,0.084,0.8241,0.8958,0.5882,0,0,0,0.3486,"California, USA",11.0
101329,user_101329,human,0,2021-01-22,1074,2665,94,448,0,0.1,0.7426,0.1155,0.1416,0.0577,0.0839,0.1062,1,0,1,0.6929,"Toronto, Canada",32.0
104996,user_104996,human,0,2019-02-26,1770,2325,82,1144,0,1.4098,0.4415,0.0911,0.3053,0.6832,0.0634,0.1031,0,1,0,0.881,,7.0
106683,user_106683,bot,1,2023-12-24,8,1,974,3171,0,41.2839,0.0705,0.7717,0.0245,0.7051,0.7044,0.7157,0,1,1,0.1828,,255.0
102073,user_102073,human,0,2018-12-05,1853,42,348,2368,0,5.082,0.0515,0.3108,0.1434,0.017,0.052,0.0742,1,1,1,0.9602,"Seoul, South Korea",26.0
104794,user_104794,human,0,2018-08-22,1958,78,39,723,0,2.2001,0.1416,0.5703,0.0452,0.1251,0.1827,0.0256,0,1,0,0.6478,"Mumbai, India",82.0
106830,user_106830,bot,1,2023-05-15,231,4,328,4406,0,76.1245,0.0195,0.8891,0.0051,0.8255,0.7452,0.756,0,0,1,0.2387,"London, UK",
109630,user_109630,suspicious,2,2022-01-12,719,270,333,5964,0,19.2363,0.2185,0.4747,0.0035,0.7757,0.2792,0.3506,1,1,0,0.2476,,3.0
108219,user_108219,bot,1,2023-05-05,241,264,268,392,0,32.1556,0.1132,0.3117,0.1095,0.5363,0.4409,0.9402,0,0,1,0.0284,"Toronto, Canada",36.0
107568,user_107568,bot,1,2023-11-28,34,190,48,2486,0,9.2393,0.1024,0.4374,0.0598,0.8593,0.5615,0.7741,0,0,1,0.7089,"New York, USA",1.0
105923,user_105923,bot,1,2022-03-17,655,6,3002,21377,0,62.6586,0.0358,0.801,0.0003,0.6368,0.6958,0.7597,0,0,1,0.0608,"Seoul, South Korea",5.0
101551,user_101551,human,0,2019-03-29,1739,322,1100,3958,0,1.9867,0.1595,0.2191,0.2986,0.5657,0.5136,0.0035,1,1,0,0.6996,,62.0
101010,user_101010,human,0,2019-12-15,1478,94,222,776,0,6.155,0.4035,0.0764,0.005,0.1569,0.197,0.0251,1,0,0,0.6602,,
